user_id,course_id,timestamp,engagement_score,completion_status,predicted_engagement_score,assessment_score,feedback_score,age,education_level,learning_style,preferred_topics,title,topic,difficulty,content_type
U137,C040,2023-04-14,0.816779466505636,In Progress,0.9463786533583709,73,3.67,40,High School,Auditory,History,Course 40,Art,Intermediate,Quiz
U051,C049,2023-07-29,0.18161396775660266,Completed,0.41499775837075425,67,4.07,34,Master,Kinesthetic,Art,Course 49,AI,Beginner,Quiz
U029,C012,2023-02-11,0.3709410081577652,Not Started,0.32694210025469495,73,4.49,45,Master,Visual,Art,Course 12,History,Advanced,Text
U040,C027,2023-11-12,0.90194019674915,In Progress,0.6066893231978858,60,4.92,42,PhD,Auditory,Data Science,Course 27,AI,Beginner,Quiz
U041,C008,2023-09-25,0.8066935196947392,Not Started,0.9304486005450311,75,3.67,31,High School,Reading,Art,Course 8,History,Advanced,Quiz
U011,C025,2023-09-20,0.9848584027624758,Not Started,0.8369278328446237,77,3.93,41,PhD,Auditory,History,Course 25,AI,Beginner,Text
U151,C046,2023-12-02,0.7542482596820808,Completed,0.9954836107332199,66,3.61,45,High School,Visual,Data Science,Course 46,Math,Beginner,Text
U001,C004,2023-12-31,0.39319520102792227,Completed,0.02256858320237709,74,4.17,56,Master,Reading,History,Course 4,Math,Beginner,Text
U046,C033,2023-09-16,0.5906378339946378,Not Started,0.11285814471276223,96,1.3390646177053327,45,Bachelor,Kinesthetic,Art,Course 33,Art,Beginner,Text
U101,C001,2023-10-10,0.6610142542473203,In Progress,0.609467763366622,83,4.07,26,PhD,Kinesthetic,Art,Course 1,Music,Beginner,Quiz
U149,C019,2023-04-24,0.07845581631712395,Completed,0.8205764393338497,72,2.54,23,PhD,Auditory,Math,Course 19,History,Advanced,Quiz
U090,C031,2023-12-29,0.5444969591038651,Not Started,0.28524434230676654,68,3.85,34,PhD,Reading,Art,Course 31,History,Advanced,Text
U110,C016,2023-02-09,0.7093208284726096,Completed,0.23921108803421876,74,2.72,57,PhD,Auditory,Math,Course 16,History,Intermediate,Quiz
U164,C014,2023-08-08,0.16732130400106038,Completed,0.7869757993812009,94,2.57,56,Bachelor,Visual,AI,Course 14,Data Science,Beginner,Text
U182,C048,2023-05-09,0.7806317174255571,Completed,0.05638185385323158,72,3.4860292445523364,54,PhD,Kinesthetic,Art,Course 48,Art,Beginner,Text
U057,C005,2023-01-08,0.5837727805141116,Not Started,0.3693826475825851,83,4.48,59,High School,Kinesthetic,Data Science,Course 5,History,Advanced,Text
U001,C041,2023-04-11,0.9522217856975946,In Progress,0.5058092225923297,92,3.15,56,Master,Reading,History,Course 41,AI,Beginner,Text
U063,C026,2023-06-25,0.042422298206891695,In Progress,0.5603486743503234,75,3.35,27,PhD,Auditory,Art,Course 26,AI,Advanced,Text
U182,C028,2023-04-17,0.26532613755546697,In Progress,0.7286151567927769,67,2.66,54,PhD,Kinesthetic,Art,Course 28,Art,Intermediate,Quiz
U055,C002,2023-04-11,0.6015538792998241,Completed,0.35484572343065823,88,2.95,19,Bachelor,Visual,Math,Course 2,Math,Intermediate,Quiz
U115,C050,2023-09-17,0.2965599122059307,Not Started,0.6126843446746072,63,3.0339161412321043,52,High School,Visual,Data Science,Course 50,Music,Intermediate,Video
U168,C006,2024-01-01,0.7144241640712422,Completed,0.5853754227909563,82,4.41,26,Bachelor,Auditory,History,Course 6,Data Science,Beginner,Text
U143,C009,2023-09-03,0.759005282521931,In Progress,0.5476161006537471,90,3.73,49,Bachelor,Reading,Music,Course 9,History,Beginner,Quiz
U149,C033,2023-10-02,0.10251596406647445,In Progress,0.6404832931422122,73,4.7,23,PhD,Auditory,Math,Course 33,Art,Beginner,Text
U175,C041,2023-02-01,0.5138544642067677,Not Started,0.2594491710680763,89,3.49,49,High School,Visual,Music,Course 41,AI,Beginner,Text
U053,C025,2023-05-17,0.5088905555910559,Completed,0.08464875358462898,86,3.17,57,PhD,Auditory,Math,Course 25,AI,Beginner,Text
U137,C048,2023-01-12,0.36928077021554107,In Progress,0.11927167203974343,75,3.37,40,High School,Auditory,History,Course 48,Art,Beginner,Text
U180,C013,2023-10-29,0.9329248625696721,Not Started,0.22458238265390107,65,4.28,19,PhD,Auditory,Art,Course 13,History,Beginner,Video
U057,C009,2023-01-16,0.8275063198732212,Completed,0.5001979355227852,92,3.89,59,High School,Kinesthetic,Data Science,Course 9,History,Beginner,Quiz
U117,C013,2023-05-09,0.6972093819096368,Completed,0.8404427505460201,77,4.76,31,PhD,Auditory,History,Course 13,History,Beginner,Video
U154,C031,2023-03-04,0.7143266357349976,In Progress,0.7012933420883841,75,4.01,28,PhD,Auditory,Math,Course 31,History,Advanced,Text
U169,C041,2023-04-19,0.4617161438131191,In Progress,0.7890406042020471,71,3.73,54,Master,Auditory,Music,Course 41,AI,Beginner,Text
U035,C011,2023-01-21,0.9209945210965759,Completed,0.3509756239260914,79,4.46,38,High School,Visual,Math,Course 11,Data Science,Advanced,Video
U063,C004,2023-06-07,0.6945954272532854,Completed,0.40465374164855017,88,4.87,27,PhD,Auditory,Art,Course 4,Math,Beginner,Text
U025,C034,2023-09-26,0.7289810616558164,In Progress,0.3936818859906128,89,3.39,39,Master,Kinesthetic,Data Science,Course 34,Music,Beginner,Text
U090,C038,2023-06-11,0.8616909037873453,Completed,0.19187318440450152,85,3.12,34,PhD,Reading,Art,Course 38,Data Science,Beginner,Quiz
U075,C046,2023-09-17,0.274071589342191,In Progress,0.06121665814357202,81,4.04,41,PhD,Visual,Math,Course 46,Math,Beginner,Text
U038,C004,2023-04-12,0.807070903866703,Completed,0.5909160928272268,92,3.75,35,Master,Reading,Data Science,Course 4,Math,Beginner,Text
U130,C038,2023-08-11,0.19524060295649204,In Progress,0.9892166834205861,88,4.97,30,Bachelor,Visual,Art,Course 38,Data Science,Beginner,Quiz
U135,C019,2023-02-28,0.34534195224488784,Not Started,0.16682970495026284,81,3.66,47,Bachelor,Kinesthetic,AI,Course 19,History,Advanced,Quiz
U162,C006,2023-09-04,0.3356104542698427,In Progress,0.046684819899273755,72,2.69,58,PhD,Auditory,History,Course 6,Data Science,Beginner,Text
U091,C034,2023-05-08,0.9785254683891406,In Progress,0.779531681823933,68,4.94,25,PhD,Reading,Art,Course 34,Music,Beginner,Text
U017,C018,2023-10-10,0.8565372237479268,Not Started,0.2525860066847242,83,4.61,19,Bachelor,Kinesthetic,History,Course 18,History,Advanced,Video
U128,C013,2023-11-21,0.7011698615902597,Completed,0.8296438053529284,74,2.95,43,Master,Visual,Data Science,Course 13,History,Beginner,Video
U171,C041,2023-01-25,0.7270567616153901,Not Started,0.7039366670345154,95,4.76,59,High School,Kinesthetic,History,Course 41,AI,Beginner,Text
U187,C023,2023-05-11,0.5620727944025711,In Progress,0.9456735370508046,72,3.35,40,Master,Visual,History,Course 23,Math,Intermediate,Video
U108,C019,2023-12-19,0.9470906671085191,Completed,0.408927235756672,50,2.460190266770406,54,High School,Auditory,Math,Course 19,History,Advanced,Quiz
U179,C045,2023-07-15,0.49625875288236154,Not Started,0.6619698394506341,86,3.44,56,Master,Kinesthetic,History,Course 45,Data Science,Beginner,Quiz
U182,C011,2023-10-08,0.3805177098698945,Completed,0.4648547808132707,66,4.77,54,PhD,Kinesthetic,Art,Course 11,Data Science,Advanced,Video
U152,C001,2023-06-03,0.163035336931591,Completed,0.6305886973085435,67,3.83,37,PhD,Kinesthetic,Math,Course 1,Music,Beginner,Quiz
U025,C024,2023-05-13,0.786205652261058,Not Started,0.44959890600773733,82,1.1171977724136735,39,Master,Kinesthetic,Data Science,Course 24,Music,Beginner,Video
U199,C007,2023-08-15,0.7344439320755914,Completed,0.18863224642407483,73,2.84,28,PhD,Kinesthetic,Art,Course 7,Music,Intermediate,Text
U180,C025,2023-07-08,0.3843550385241349,Not Started,0.5078974160033809,71,3.42,19,PhD,Auditory,Art,Course 25,AI,Beginner,Text
U198,C021,2023-09-22,0.02519341395922936,In Progress,0.5285842014374423,95,4.31,21,Master,Reading,AI,Course 21,AI,Beginner,Quiz
U088,C015,2023-05-14,0.8389973277180107,Completed,0.8106038482601611,76,2.94,41,PhD,Kinesthetic,Math,Course 15,Data Science,Beginner,Text
U161,C001,2023-07-30,0.011417983454073632,In Progress,0.7355207057935812,88,3.98,30,High School,Auditory,History,Course 1,Music,Beginner,Quiz
U177,C012,2023-03-01,0.703699779629051,In Progress,0.6637916239414441,86,4.24,58,High School,Auditory,Music,Course 12,History,Advanced,Text
U029,C007,2023-12-30,0.970257109726057,Completed,0.11338709555257254,60,3.36,45,Master,Visual,Art,Course 7,Music,Intermediate,Text
U063,C015,2023-12-30,0.43766132814820347,Not Started,0.720616290663715,93,4.23,27,PhD,Auditory,Art,Course 15,Data Science,Beginner,Text
U150,C021,2023-08-01,0.23497340499595276,Completed,0.5003051563545148,63,4.71,45,High School,Reading,Data Science,Course 21,AI,Beginner,Quiz
U154,C019,2023-08-04,0.7048710100433817,In Progress,0.8940995361061592,83,3.68,28,PhD,Auditory,Math,Course 19,History,Advanced,Quiz
U156,C029,2023-08-14,0.8171281420155851,In Progress,0.9198709341305428,58,2.5609541983359803,42,PhD,Auditory,Art,Course 29,History,Advanced,Quiz
U114,C025,2023-05-11,0.5464303160778473,Not Started,0.05515659060178546,80,3.46,18,Bachelor,Reading,AI,Course 25,AI,Beginner,Text
U049,C033,2023-03-17,0.9670352752561462,Completed,0.8206415603544788,92,3.13,52,Bachelor,Auditory,History,Course 33,Art,Beginner,Text
U199,C049,2023-10-13,0.0516687216579611,In Progress,0.03769739042267062,66,4.01,28,PhD,Kinesthetic,Art,Course 49,AI,Beginner,Quiz
U081,C032,2023-10-04,0.5047955983045281,In Progress,0.36716962569502265,60,4.7,18,PhD,Reading,AI,Course 32,Art,Beginner,Text
U084,C049,2023-06-05,0.7184539473225501,In Progress,0.5422999756210791,62,3.31,26,PhD,Reading,AI,Course 49,AI,Beginner,Quiz
U105,C035,2023-09-05,0.862640471149179,Not Started,0.14810079862712744,73,4.468608604004488,50,Bachelor,Kinesthetic,Music,Course 35,Math,Intermediate,Text
U177,C044,2023-08-06,0.17925561190779005,In Progress,0.7463138125690768,74,3.49,58,High School,Auditory,Music,Course 44,Music,Advanced,Video
U148,C038,2023-07-09,0.8000034817636814,In Progress,0.008354704172138572,90,3.52,59,Master,Visual,Music,Course 38,Data Science,Beginner,Quiz
U118,C026,2023-06-12,0.5527070757185453,Completed,0.16859904843403684,75,3.9,20,PhD,Auditory,AI,Course 26,AI,Advanced,Text
U086,C011,2023-06-29,0.3965536819899632,Completed,0.5807968298534757,69,3.07,18,High School,Auditory,Music,Course 11,Data Science,Advanced,Video
U063,C035,2023-02-03,0.13171502857909356,In Progress,0.7143875620372924,88,4.56,27,PhD,Auditory,Art,Course 35,Math,Intermediate,Text
U189,C008,2023-02-10,0.8652957589089124,In Progress,0.9166431026939161,98,2.282270344065996,49,PhD,Reading,History,Course 8,History,Advanced,Quiz
U104,C046,2023-11-03,0.15727320817971535,Completed,0.7054966519346239,65,3.24,51,Bachelor,Auditory,Data Science,Course 46,Math,Beginner,Text
U049,C014,2023-12-04,0.30978785920909924,Not Started,0.671779270254866,88,4.26,52,Bachelor,Auditory,History,Course 14,Data Science,Beginner,Text
U071,C010,2023-11-10,0.2900455319624369,Not Started,0.3943411463506643,76,3.78,57,High School,Reading,History,Course 10,Art,Intermediate,Text
U001,C002,2023-03-16,0.8714140341908543,Not Started,0.0012844255268014138,77,3.4783303713083473,56,Master,Reading,History,Course 2,Math,Intermediate,Quiz
U141,C046,2023-10-06,0.672702994208898,Not Started,0.12015925873562194,81,3.96,53,Master,Reading,History,Course 46,Math,Beginner,Text
U179,C009,2023-06-25,0.7966813971913723,Not Started,0.5345545447560391,83,2.95,56,Master,Kinesthetic,History,Course 9,History,Beginner,Quiz
U123,C003,2023-05-30,0.250467898792499,Not Started,0.6751298858444197,76,4.34,56,High School,Auditory,Data Science,Course 3,AI,Advanced,Text
U184,C021,2023-09-30,0.6248740996069989,Not Started,0.4174482838964625,80,2.97,19,High School,Reading,Music,Course 21,AI,Beginner,Quiz
U062,C026,2023-11-21,0.5717459831437487,Not Started,0.7306790115283902,70,2.78,51,High School,Auditory,AI,Course 26,AI,Advanced,Text
U032,C008,2023-04-18,0.8328303767882711,Completed,0.5218622953321788,66,3.87,20,Master,Kinesthetic,Data Science,Course 8,History,Advanced,Quiz
U158,C048,2023-05-19,0.9060870604812605,Not Started,0.07417619559431221,64,4.27,50,PhD,Visual,History,Course 48,Art,Beginner,Text
U029,C002,2023-12-16,0.012156771477386807,Not Started,0.19201625096794883,80,2.63,45,Master,Visual,Art,Course 2,Math,Intermediate,Quiz
U049,C006,2023-09-28,0.6740199190587927,Not Started,0.8399982232439429,77,2.67,52,Bachelor,Auditory,History,Course 6,Data Science,Beginner,Text
U173,C028,2023-12-13,0.05183579911972902,In Progress,0.7249127466244395,94,4.51,32,PhD,Auditory,AI,Course 28,Art,Intermediate,Quiz
U030,C029,2023-10-16,0.5488586650773559,Completed,0.894761987012495,79,4.52,33,PhD,Reading,Data Science,Course 29,History,Advanced,Quiz
U144,C026,2023-07-31,0.2876327290436782,Completed,0.11755724912093657,74,3.11,24,High School,Kinesthetic,History,Course 26,AI,Advanced,Text
U168,C025,2023-09-29,0.3067765995221412,Completed,0.9902225346150739,64,4.04,26,Bachelor,Auditory,History,Course 25,AI,Beginner,Text
U019,C012,2023-03-07,0.3529585034523566,Not Started,0.2094067139499336,72,3.61,47,High School,Reading,Art,Course 12,History,Advanced,Text
U018,C005,2023-09-05,0.6212924490496101,Not Started,0.01177987628664201,71,4.08,41,PhD,Auditory,Art,Course 5,History,Advanced,Text
U001,C034,2023-06-05,0.3340499656687692,In Progress,0.9974229390535542,80,4.66,56,Master,Reading,History,Course 34,Music,Beginner,Text
U078,C048,2023-02-16,0.7326990505902804,Completed,0.28107388544511314,65,2.7,58,PhD,Reading,History,Course 48,Art,Beginner,Text
U115,C037,2023-07-20,0.4045273855738697,Not Started,0.6680194525125599,66,4.44,52,High School,Visual,Data Science,Course 37,Music,Advanced,Quiz
U175,C015,2023-05-28,0.06835320030995862,Completed,0.1766823141763052,78,4.0670734253533425,49,High School,Visual,Music,Course 15,Data Science,Beginner,Text
U194,C044,2023-05-04,0.7837598424841072,In Progress,0.5802285321991417,85,3.73,43,Bachelor,Auditory,Data Science,Course 44,Music,Advanced,Video
U113,C036,2023-01-01,0.285758324592706,In Progress,0.9040349864545593,67,3.91,52,High School,Visual,History,Course 36,Art,Intermediate,Text
U114,C015,2023-09-04,0.43276687959926263,In Progress,0.3201811674284386,68,4.13,18,Bachelor,Reading,AI,Course 15,Data Science,Beginner,Text
U166,C043,2023-12-09,0.6854438832219015,Completed,0.6702539760443592,86,4.81,25,Bachelor,Reading,Math,Course 43,Data Science,Beginner,Text
U179,C048,2023-05-08,0.332456157148712,Not Started,0.1879035887984165,78,4.320811537383048,56,Master,Kinesthetic,History,Course 48,Art,Beginner,Text
U063,C023,2023-07-10,0.056585656146715624,Not Started,0.6247953987187252,63,2.64,27,PhD,Auditory,Art,Course 23,Math,Intermediate,Video
U132,C006,2023-03-08,0.3739210470128136,In Progress,0.33645035181751015,80,2.57,56,Bachelor,Visual,Music,Course 6,Data Science,Beginner,Text
U129,C046,2023-01-04,0.9444485826943034,Not Started,0.21120825858795167,90,2.95,59,Master,Visual,Art,Course 46,Math,Beginner,Text
U008,C050,2023-10-30,0.6417343972985582,In Progress,0.31318205070363514,80,4.97,40,Bachelor,Kinesthetic,Math,Course 50,Music,Intermediate,Video
U157,C044,2023-10-21,0.6714791486672069,Completed,0.17884106850779935,84,4.29,56,Master,Reading,Data Science,Course 44,Music,Advanced,Video
U055,C043,2023-05-23,0.6322821536376398,In Progress,0.9019161078378828,74,4.04,19,Bachelor,Visual,Math,Course 43,Data Science,Beginner,Text
U103,C045,2023-07-10,0.1989921389594368,Completed,0.39718688631712884,94,2.62,29,Bachelor,Reading,Data Science,Course 45,Data Science,Beginner,Quiz
U131,C021,2023-01-21,0.41833386410228013,In Progress,0.24527930497436734,87,4.7,49,Master,Reading,Art,Course 21,AI,Beginner,Quiz
U032,C023,2023-08-15,0.7509397983633183,Not Started,0.4484078410159329,73,4.53,20,Master,Kinesthetic,Data Science,Course 23,Math,Intermediate,Video
U010,C043,2023-11-09,0.10137289755315915,Not Started,0.32053616680649555,63,4.16,28,Master,Auditory,Art,Course 43,Data Science,Beginner,Text
U110,C016,2023-04-27,0.27785277608971226,In Progress,0.744419253813326,79,3.35,57,PhD,Auditory,Math,Course 16,History,Intermediate,Quiz
U162,C047,2023-10-29,0.2763191084658536,Not Started,0.9712199118854944,93,2.68,58,PhD,Auditory,History,Course 47,Art,Intermediate,Quiz
U124,C015,2023-05-22,0.432018927594506,Not Started,0.4380336566976468,71,3.95,44,PhD,Auditory,AI,Course 15,Data Science,Beginner,Text
U087,C025,2023-02-08,0.9803687409421851,Not Started,0.8610333999722404,92,4.3,25,PhD,Kinesthetic,History,Course 25,AI,Beginner,Text
U055,C036,2023-12-21,0.06750254668382194,Completed,0.5658630735596195,83,2.74,19,Bachelor,Visual,Math,Course 36,Art,Intermediate,Text
U032,C011,2023-09-09,0.518700994380595,Not Started,0.15723566509423348,79,4.08,20,Master,Kinesthetic,Data Science,Course 11,Data Science,Advanced,Video
U178,C015,2023-11-29,0.17936468201221045,Completed,0.6906227420813416,64,3.22,29,Master,Reading,Data Science,Course 15,Data Science,Beginner,Text
U135,C004,2023-07-26,0.9706765454097441,In Progress,0.5134344971258201,89,4.41,47,Bachelor,Kinesthetic,AI,Course 4,Math,Beginner,Text
U093,C021,2023-07-29,0.1133035047274642,Not Started,0.6506065232521034,83,3.85,52,Master,Visual,History,Course 21,AI,Beginner,Quiz
U008,C013,2023-04-25,0.40360100236159124,Not Started,0.889687412571665,66,2.82,40,Bachelor,Kinesthetic,Math,Course 13,History,Beginner,Video
U065,C022,2023-08-13,0.7378849848346062,Not Started,0.4404345706560461,95,3.82,31,PhD,Reading,Math,Course 22,History,Advanced,Quiz
U057,C019,2023-05-14,0.7045544280274453,In Progress,0.9011776232173556,75,3.49,59,High School,Kinesthetic,Data Science,Course 19,History,Advanced,Quiz
U067,C034,2023-09-08,0.42272863689393225,Completed,0.7506690142816549,74,2.95,32,High School,Auditory,Music,Course 34,Music,Beginner,Text
U187,C014,2023-08-07,0.34652416795271823,Completed,0.48860492587798476,82,4.6,40,Master,Visual,History,Course 14,Data Science,Beginner,Text
U072,C004,2023-04-01,0.39761237855287057,Not Started,0.6032221356579637,71,2.53,38,High School,Visual,AI,Course 4,Math,Beginner,Text
U054,C048,2023-12-20,0.2642762631586393,In Progress,0.32558113251901144,88,3.28,21,PhD,Kinesthetic,AI,Course 48,Art,Beginner,Text
U067,C046,2023-02-15,0.2053329387067998,In Progress,0.9835972997387742,74,2.53,32,High School,Auditory,Music,Course 46,Math,Beginner,Text
U051,C027,2023-02-07,0.48303969755889,In Progress,0.667351163050396,88,2.74,34,Master,Kinesthetic,Art,Course 27,AI,Beginner,Quiz
U097,C029,2023-05-22,0.2685337560676073,In Progress,0.043846852496629896,80,3.24,56,Master,Auditory,Art,Course 29,History,Advanced,Quiz
U092,C047,2023-04-10,0.2874616648972501,In Progress,0.32662190574800876,74,2.64,52,Bachelor,Reading,Math,Course 47,Art,Intermediate,Quiz
U008,C028,2023-11-24,0.6567560634745571,Completed,0.6233144337590575,73,3.99,40,Bachelor,Kinesthetic,Math,Course 28,Art,Intermediate,Quiz
U162,C035,2023-07-09,0.9685373316998922,Completed,0.0563332777992398,75,2.72,58,PhD,Auditory,History,Course 35,Math,Intermediate,Text
U035,C008,2023-02-04,0.6036372005593751,Completed,0.023884191319142767,74,4.25,38,High School,Visual,Math,Course 8,History,Advanced,Quiz
U096,C016,2023-05-27,0.07697946706496628,Not Started,0.45002423952780257,63,2.63,59,High School,Auditory,Math,Course 16,History,Intermediate,Quiz
U088,C042,2023-01-30,0.07558361385406698,In Progress,0.33269017969267,86,2.65,41,PhD,Kinesthetic,Math,Course 42,Data Science,Intermediate,Video
U078,C036,2023-11-30,0.951423220845566,Not Started,0.4382986080331659,57,1.2180371096548783,58,PhD,Reading,History,Course 36,Art,Intermediate,Text
U032,C030,2023-03-25,0.29729079030733363,In Progress,0.26269330988000517,82,3.26,20,Master,Kinesthetic,Data Science,Course 30,Art,Beginner,Text
U120,C018,2023-10-08,0.09206698608247543,Completed,0.1647177469429809,79,4.230809476176228,22,PhD,Kinesthetic,Music,Course 18,History,Advanced,Video
U046,C002,2023-12-10,0.5990445871503816,Not Started,0.6891433569803377,64,4.526541396701642,45,Bachelor,Kinesthetic,Art,Course 2,Math,Intermediate,Quiz
U144,C049,2023-09-27,0.6236487782902661,Completed,0.5145711162678005,88,4.74,24,High School,Kinesthetic,History,Course 49,AI,Beginner,Quiz
U196,C013,2023-06-03,0.6485048201186882,In Progress,0.20015421124936683,68,4.1,23,Bachelor,Reading,AI,Course 13,History,Beginner,Video
U165,C004,2023-04-12,0.2674020278575413,In Progress,0.3195894262599983,66,4.43,23,High School,Kinesthetic,AI,Course 4,Math,Beginner,Text
U182,C026,2023-08-03,0.015110684214475034,In Progress,0.5918079076633259,63,2.85,54,PhD,Kinesthetic,Art,Course 26,AI,Advanced,Text
U142,C025,2023-05-30,0.9650153694544719,Completed,0.07222934827247784,64,4.59,30,Master,Auditory,History,Course 25,AI,Beginner,Text
U055,C030,2023-03-24,0.2508930456911025,In Progress,0.14745300926617955,64,2.52,19,Bachelor,Visual,Math,Course 30,Art,Beginner,Text
U176,C011,2023-04-20,0.6760262880525475,Completed,0.07324560410739012,70,3.03,41,Bachelor,Reading,Art,Course 11,Data Science,Advanced,Video
U007,C007,2023-10-02,0.7066298698787096,Not Started,0.8123173327141189,54,2.653369839484769,36,Bachelor,Auditory,Art,Course 7,Music,Intermediate,Text
U074,C031,2023-07-20,0.6100074170794857,In Progress,0.7524092332120093,87,4.04,35,Master,Reading,Art,Course 31,History,Advanced,Text
U007,C044,2023-10-11,0.3129073942136482,In Progress,0.7533129318792571,75,3.44,36,Bachelor,Auditory,Art,Course 44,Music,Advanced,Video
U161,C010,2023-06-22,0.27109625376406576,In Progress,0.716325343476028,89,4.96,30,High School,Auditory,History,Course 10,Art,Intermediate,Text
U151,C039,2023-11-23,0.5976682827027031,Not Started,0.6693854236698692,63,2.58,45,High School,Visual,Data Science,Course 39,Math,Beginner,Quiz
U085,C013,2023-07-25,0.8660956336116915,In Progress,0.476991915378175,61,5.0,41,Master,Reading,History,Course 13,History,Beginner,Video
U147,C031,2023-03-04,0.9467337289233956,Completed,0.642278163507115,62,4.06,19,PhD,Visual,History,Course 31,History,Advanced,Text
U112,C007,2023-03-14,0.10590580440375763,Completed,0.03836155478797465,80,3.9,44,PhD,Kinesthetic,Data Science,Course 7,Music,Intermediate,Text
U125,C049,2023-09-08,0.15482861259771985,In Progress,0.6214644226567846,65,2.65,26,High School,Reading,Data Science,Course 49,AI,Beginner,Quiz
U147,C042,2023-05-04,0.9447362587830797,In Progress,0.7778777055368772,77,3.18,19,PhD,Visual,History,Course 42,Data Science,Intermediate,Video
U036,C042,2023-05-01,0.7365352283347926,Not Started,0.5003583603843902,64,4.81,26,PhD,Reading,AI,Course 42,Data Science,Intermediate,Video
U029,C036,2023-10-02,0.8829938248297731,Not Started,0.35751332842723693,68,3.39,45,Master,Visual,Art,Course 36,Art,Intermediate,Text
U188,C020,2023-04-30,0.20263263413534316,Not Started,0.2774267348009791,79,4.15,54,High School,Visual,Art,Course 20,Art,Beginner,Quiz
U082,C004,2023-11-13,0.5875858711094019,In Progress,0.6428020501620825,87,5.0,42,High School,Auditory,Math,Course 4,Math,Beginner,Text
U002,C007,2023-06-13,0.7011395944174736,Not Started,0.6928011986299087,85,3.16,46,Bachelor,Auditory,Data Science,Course 7,Music,Intermediate,Text
U129,C001,2023-10-13,0.6801118854469727,Not Started,0.8709675998625426,81,2.464113062986061,59,Master,Visual,Art,Course 1,Music,Beginner,Quiz
U047,C044,2023-09-22,0.4081516908666981,Completed,0.34233408246099073,77,3.94,24,Master,Reading,Art,Course 44,Music,Advanced,Video
U197,C045,2023-11-16,0.015394891691308477,Not Started,0.7697723073855856,78,4.24,49,Bachelor,Reading,Music,Course 45,Data Science,Beginner,Quiz
U148,C042,2023-06-10,0.5829260568042631,Completed,0.5613558241893379,62,2.91,59,Master,Visual,Music,Course 42,Data Science,Intermediate,Video
U011,C047,2023-11-04,0.25310153917960876,Completed,0.8828364906780791,68,2.87,41,PhD,Auditory,History,Course 47,Art,Intermediate,Quiz
U130,C013,2023-03-30,0.45025424614289034,Not Started,0.5278121082956208,95,3.64,30,Bachelor,Visual,Art,Course 13,History,Beginner,Video
U195,C022,2023-05-22,0.9575810150838173,Completed,0.5176298283979672,90,3.46,49,Master,Visual,AI,Course 22,History,Advanced,Quiz
U119,C021,2023-07-22,0.3990353176424347,In Progress,0.5778770814409091,76,4.29,18,PhD,Visual,Art,Course 21,AI,Beginner,Quiz
U140,C022,2023-11-05,0.8398016066644267,In Progress,0.7493153551424344,82,2.67,46,PhD,Kinesthetic,Art,Course 22,History,Advanced,Quiz
U020,C028,2023-08-15,0.18854060574925113,Not Started,0.9646904788284609,93,4.93,55,Master,Kinesthetic,History,Course 28,Art,Intermediate,Quiz
U005,C009,2023-11-30,0.6724604980250288,In Progress,0.07356335421576565,64,2.54,38,PhD,Auditory,AI,Course 9,History,Beginner,Quiz
U037,C026,2023-08-10,0.9770069544389435,Completed,0.05343460239101716,74,4.0,56,PhD,Visual,History,Course 26,AI,Advanced,Text
U166,C009,2023-02-10,0.10189310087293679,In Progress,0.9375503374073385,62,3.91,25,Bachelor,Reading,Math,Course 9,History,Beginner,Quiz
U137,C015,2023-07-15,0.008319942227192012,Not Started,0.5298756255182061,78,2.84,40,High School,Auditory,History,Course 15,Data Science,Beginner,Text
U053,C010,2023-03-09,0.43358279263261434,Not Started,0.6149030145669361,87,2.88,57,PhD,Auditory,Math,Course 10,Art,Intermediate,Text
U172,C024,2023-09-21,0.0926254830513672,Completed,0.48242360159472886,62,4.48,41,High School,Auditory,AI,Course 24,Music,Beginner,Video
U099,C042,2023-01-02,0.7483843496762314,Not Started,0.09365745260747449,72,2.001931786999054,45,High School,Visual,Art,Course 42,Data Science,Intermediate,Video
U086,C008,2023-12-27,0.9145486638485589,In Progress,0.7680893784186665,63,4.72,18,High School,Auditory,Music,Course 8,History,Advanced,Quiz
U108,C024,2023-05-05,0.43402097270875883,Not Started,0.7472246450885869,83,3.21,54,High School,Auditory,Math,Course 24,Music,Beginner,Video
U024,C016,2023-04-20,0.25871164215544096,Completed,0.311703321492812,90,3.59,29,PhD,Auditory,Math,Course 16,History,Intermediate,Quiz
U081,C049,2023-03-27,0.4344033190066098,Not Started,0.3062392452284004,78,3.289260742520306,18,PhD,Reading,AI,Course 49,AI,Beginner,Quiz
U158,C026,2023-04-30,0.723447817850001,In Progress,0.8378413809055185,51,1.6671493407346967,50,PhD,Visual,History,Course 26,AI,Advanced,Text
U120,C027,2023-05-07,0.009054161580370979,Completed,0.07235725774132662,70,3.39,22,PhD,Kinesthetic,Music,Course 27,AI,Beginner,Quiz
U059,C037,2023-09-12,0.5894539894846972,In Progress,0.8811051483565658,60,2.68,46,PhD,Visual,Music,Course 37,Music,Advanced,Quiz
U128,C004,2023-07-02,0.6132916848873791,Completed,0.2566616898959144,54,2.1647858199864967,43,Master,Visual,Data Science,Course 4,Math,Beginner,Text
U128,C004,2023-07-02,0.6132916848873791,Completed,0.2566616898959144,63,4.32498322035977,43,Master,Visual,Data Science,Course 4,Math,Beginner,Text
